document_id,ticker,company,form_type,filing_date,source,characters,chunks,source_url
finder_84e349c0,84e349c0,84e349c0,benchmark-evidence,,benchmark-evidence,3751,2,
finder_d5a95dc3,d5a95dc3,d5a95dc3,benchmark-evidence,,benchmark-evidence,3416,2,
finder_117f8300,117f8300,117f8300,benchmark-evidence,,benchmark-evidence,6435,3,
finder_0506434f,0506434f,0506434f,benchmark-evidence,,benchmark-evidence,4252,2,
finder_ad6855c1,ad6855c1,ad6855c1,benchmark-evidence,,benchmark-evidence,982,1,
finder_c61bae06,c61bae06,c61bae06,benchmark-evidence,,benchmark-evidence,1460,1,
finder_d568d2e6,d568d2e6,d568d2e6,benchmark-evidence,,benchmark-evidence,1349,1,
finder_962e8249,962e8249,962e8249,benchmark-evidence,,benchmark-evidence,1205,1,
finder_b4011614,b4011614,b4011614,benchmark-evidence,,benchmark-evidence,1120,1,
finder_62e688a5,62e688a5,62e688a5,benchmark-evidence,,benchmark-evidence,729,1,
finder_6066dbfc,6066dbfc,6066dbfc,benchmark-evidence,,benchmark-evidence,803,1,
finder_89dd3112,89dd3112,89dd3112,benchmark-evidence,,benchmark-evidence,2329,2,
finder_6ca7fc30,6ca7fc30,6ca7fc30,benchmark-evidence,,benchmark-evidence,7424,4,
finder_55aebc78,55aebc78,55aebc78,benchmark-evidence,,benchmark-evidence,3066,2,
finder_30ef3025,30ef3025,30ef3025,benchmark-evidence,,benchmark-evidence,4864,3,
finder_ae2b4bf7,ae2b4bf7,ae2b4bf7,benchmark-evidence,,benchmark-evidence,827,1,
finder_7c5b68d5,7c5b68d5,7c5b68d5,benchmark-evidence,,benchmark-evidence,1195,1,
finder_8a4d6b83,8a4d6b83,8a4d6b83,benchmark-evidence,,benchmark-evidence,1115,1,
finder_2cb2831f,2cb2831f,2cb2831f,benchmark-evidence,,benchmark-evidence,4025,2,
finder_ba0474b6,ba0474b6,ba0474b6,benchmark-evidence,,benchmark-evidence,1068,1,
finder_250330d5,250330d5,250330d5,benchmark-evidence,,benchmark-evidence,5362,3,
finder_d285d328,d285d328,d285d328,benchmark-evidence,,benchmark-evidence,1232,1,
finder_4af93b03,4af93b03,4af93b03,benchmark-evidence,,benchmark-evidence,764,1,
finder_1ec36701,1ec36701,1ec36701,benchmark-evidence,,benchmark-evidence,943,1,
finder_828fb2d1,828fb2d1,828fb2d1,benchmark-evidence,,benchmark-evidence,1686,1,
finder_2a356cda,2a356cda,2a356cda,benchmark-evidence,,benchmark-evidence,811,1,
finder_cd5154f0,cd5154f0,cd5154f0,benchmark-evidence,,benchmark-evidence,4104,2,
finder_856464dc,856464dc,856464dc,benchmark-evidence,,benchmark-evidence,1361,1,
finder_068a1239,068a1239,068a1239,benchmark-evidence,,benchmark-evidence,2577,2,
finder_e4674704,e4674704,e4674704,benchmark-evidence,,benchmark-evidence,1167,1,
finder_e9e8f4a0,e9e8f4a0,e9e8f4a0,benchmark-evidence,,benchmark-evidence,2295,1,
finder_09c7fe13,09c7fe13,09c7fe13,benchmark-evidence,,benchmark-evidence,1315,1,
finder_342e0b7e,342e0b7e,342e0b7e,benchmark-evidence,,benchmark-evidence,2602,1,
finder_745bcee6,745bcee6,745bcee6,benchmark-evidence,,benchmark-evidence,2757,2,
finder_192da48a,192da48a,192da48a,benchmark-evidence,,benchmark-evidence,1225,1,
finder_9bdcefdd,9bdcefdd,9bdcefdd,benchmark-evidence,,benchmark-evidence,605,1,
finder_7ec5e05d,7ec5e05d,7ec5e05d,benchmark-evidence,,benchmark-evidence,1088,1,
finder_2cc2abea,2cc2abea,2cc2abea,benchmark-evidence,,benchmark-evidence,3016,2,
finder_63b30054,63b30054,63b30054,benchmark-evidence,,benchmark-evidence,1576,1,
finder_aada5e55,aada5e55,aada5e55,benchmark-evidence,,benchmark-evidence,5375,3,
finder_eae61882,eae61882,eae61882,benchmark-evidence,,benchmark-evidence,1380,1,
finder_68310ff7,68310ff7,68310ff7,benchmark-evidence,,benchmark-evidence,495,1,
finder_d0187de1,d0187de1,d0187de1,benchmark-evidence,,benchmark-evidence,596,1,
finder_9ded89bc,9ded89bc,9ded89bc,benchmark-evidence,,benchmark-evidence,3910,2,
finder_568e0d0f,568e0d0f,568e0d0f,benchmark-evidence,,benchmark-evidence,698,1,
finder_3772d674,3772d674,3772d674,benchmark-evidence,,benchmark-evidence,2849,2,
finder_de06fbdb,de06fbdb,de06fbdb,benchmark-evidence,,benchmark-evidence,1754,1,
finder_05095fe2,05095fe2,05095fe2,benchmark-evidence,,benchmark-evidence,4151,2,
finder_6c4a2c46,6c4a2c46,6c4a2c46,benchmark-evidence,,benchmark-evidence,1541,1,
finder_9045943c,9045943c,9045943c,benchmark-evidence,,benchmark-evidence,872,1,
finder_6f59c8ed,6f59c8ed,6f59c8ed,benchmark-evidence,,benchmark-evidence,676,1,
finder_de4cb7cb,de4cb7cb,de4cb7cb,benchmark-evidence,,benchmark-evidence,2437,2,
finder_c2373adb,c2373adb,c2373adb,benchmark-evidence,,benchmark-evidence,473,1,
finder_f8b3bd40,f8b3bd40,f8b3bd40,benchmark-evidence,,benchmark-evidence,5349,3,
finder_63742bcf,63742bcf,63742bcf,benchmark-evidence,,benchmark-evidence,3236,2,
finder_033627fb,033627fb,033627fb,benchmark-evidence,,benchmark-evidence,1166,1,
finder_abafb622,abafb622,abafb622,benchmark-evidence,,benchmark-evidence,1238,1,
finder_eaf0a2ef,eaf0a2ef,eaf0a2ef,benchmark-evidence,,benchmark-evidence,3527,2,
finder_3ae9e4ea,3ae9e4ea,3ae9e4ea,benchmark-evidence,,benchmark-evidence,6732,4,
finder_0871482c,0871482c,0871482c,benchmark-evidence,,benchmark-evidence,1348,1,
finder_6b748773,6b748773,6b748773,benchmark-evidence,,benchmark-evidence,9877,5,
finder_24df0d32,24df0d32,24df0d32,benchmark-evidence,,benchmark-evidence,1793,1,
finder_adcd97ab,adcd97ab,adcd97ab,benchmark-evidence,,benchmark-evidence,738,1,
finder_e18e0320,e18e0320,e18e0320,benchmark-evidence,,benchmark-evidence,1087,1,
finder_5efad6f0,5efad6f0,5efad6f0,benchmark-evidence,,benchmark-evidence,1044,1,
finder_16ca05cf,16ca05cf,16ca05cf,benchmark-evidence,,benchmark-evidence,2467,2,
finder_68ea2cce,68ea2cce,68ea2cce,benchmark-evidence,,benchmark-evidence,1628,1,
finder_2a9ff3c2,2a9ff3c2,2a9ff3c2,benchmark-evidence,,benchmark-evidence,6968,3,
finder_e789dcea,e789dcea,e789dcea,benchmark-evidence,,benchmark-evidence,774,1,
finder_54130319,54130319,54130319,benchmark-evidence,,benchmark-evidence,3338,2,
finder_4c16bbd0,4c16bbd0,4c16bbd0,benchmark-evidence,,benchmark-evidence,2018,1,
finder_08b7269b,08b7269b,08b7269b,benchmark-evidence,,benchmark-evidence,6982,4,
finder_d44c5137,d44c5137,d44c5137,benchmark-evidence,,benchmark-evidence,1609,1,
finder_921af442,921af442,921af442,benchmark-evidence,,benchmark-evidence,2419,2,
finder_fb3ffabe,fb3ffabe,fb3ffabe,benchmark-evidence,,benchmark-evidence,5283,3,
finder_cbe5d68e,cbe5d68e,cbe5d68e,benchmark-evidence,,benchmark-evidence,757,1,
finder_547de610,547de610,547de610,benchmark-evidence,,benchmark-evidence,6720,4,
finder_495c944c,495c944c,495c944c,benchmark-evidence,,benchmark-evidence,2235,1,
finder_515e2ddc,515e2ddc,515e2ddc,benchmark-evidence,,benchmark-evidence,649,1,
finder_8be1cd19,8be1cd19,8be1cd19,benchmark-evidence,,benchmark-evidence,329,1,
finder_10bc2a96,10bc2a96,10bc2a96,benchmark-evidence,,benchmark-evidence,976,1,
finder_99966e3a,99966e3a,99966e3a,benchmark-evidence,,benchmark-evidence,7140,4,
finder_f7958a32,f7958a32,f7958a32,benchmark-evidence,,benchmark-evidence,1813,1,
finder_7a817d2d,7a817d2d,7a817d2d,benchmark-evidence,,benchmark-evidence,1022,1,
finder_de70a4bc,de70a4bc,de70a4bc,benchmark-evidence,,benchmark-evidence,370,1,
finder_ae2425a1,ae2425a1,ae2425a1,benchmark-evidence,,benchmark-evidence,1004,1,
finder_e218dac2,e218dac2,e218dac2,benchmark-evidence,,benchmark-evidence,589,1,
finder_51d63401,51d63401,51d63401,benchmark-evidence,,benchmark-evidence,553,1,
finder_e6e812ef,e6e812ef,e6e812ef,benchmark-evidence,,benchmark-evidence,5608,3,
finder_add69637,add69637,add69637,benchmark-evidence,,benchmark-evidence,1299,1,
finder_cb21e1b4,cb21e1b4,cb21e1b4,benchmark-evidence,,benchmark-evidence,1148,1,
finder_81cbfe50,81cbfe50,81cbfe50,benchmark-evidence,,benchmark-evidence,845,1,
finder_1127cdbe,1127cdbe,1127cdbe,benchmark-evidence,,benchmark-evidence,708,1,
finder_637abee1,637abee1,637abee1,benchmark-evidence,,benchmark-evidence,947,1,
finder_571c7bba,571c7bba,571c7bba,benchmark-evidence,,benchmark-evidence,1711,1,
finder_6fcc62cb,6fcc62cb,6fcc62cb,benchmark-evidence,,benchmark-evidence,8800,4,
finder_109162f4,109162f4,109162f4,benchmark-evidence,,benchmark-evidence,438,1,
finder_765152fe,765152fe,765152fe,benchmark-evidence,,benchmark-evidence,425,1,
finder_fb3bd0ae,fb3bd0ae,fb3bd0ae,benchmark-evidence,,benchmark-evidence,375,1,
finder_92342eda,92342eda,92342eda,benchmark-evidence,,benchmark-evidence,7499,4,
finder_44d427eb,44d427eb,44d427eb,benchmark-evidence,,benchmark-evidence,1813,1,
finder_366f4a71,366f4a71,366f4a71,benchmark-evidence,,benchmark-evidence,2489,1,
finder_6cf396a1,6cf396a1,6cf396a1,benchmark-evidence,,benchmark-evidence,3429,2,
finder_1dca6315,1dca6315,1dca6315,benchmark-evidence,,benchmark-evidence,1879,1,
finder_23e10246,23e10246,23e10246,benchmark-evidence,,benchmark-evidence,1284,1,
finder_44645759,44645759,44645759,benchmark-evidence,,benchmark-evidence,866,1,
finder_5987572d,5987572d,5987572d,benchmark-evidence,,benchmark-evidence,1088,1,
finder_e37a4baf,e37a4baf,e37a4baf,benchmark-evidence,,benchmark-evidence,1355,1,
finder_badff5c6,badff5c6,badff5c6,benchmark-evidence,,benchmark-evidence,1319,1,
finder_775094de,775094de,775094de,benchmark-evidence,,benchmark-evidence,5067,3,
finder_a746930b,a746930b,a746930b,benchmark-evidence,,benchmark-evidence,5058,3,
finder_defc0afc,defc0afc,defc0afc,benchmark-evidence,,benchmark-evidence,1989,1,
finder_071eeca7,071eeca7,071eeca7,benchmark-evidence,,benchmark-evidence,528,1,
finder_04e657e3,04e657e3,04e657e3,benchmark-evidence,,benchmark-evidence,6782,3,
finder_171c0d0e,171c0d0e,171c0d0e,benchmark-evidence,,benchmark-evidence,3073,2,
finder_768e9813,768e9813,768e9813,benchmark-evidence,,benchmark-evidence,1188,1,
finder_c808ac7f,c808ac7f,c808ac7f,benchmark-evidence,,benchmark-evidence,3785,2,
finder_1c9c3a6d,1c9c3a6d,1c9c3a6d,benchmark-evidence,,benchmark-evidence,2376,2,
finder_6a6380fb,6a6380fb,6a6380fb,benchmark-evidence,,benchmark-evidence,1100,1,
finder_c55c63ef,c55c63ef,c55c63ef,benchmark-evidence,,benchmark-evidence,1203,1,
finder_4ce899d2,4ce899d2,4ce899d2,benchmark-evidence,,benchmark-evidence,1126,1,
finder_192855bf,192855bf,192855bf,benchmark-evidence,,benchmark-evidence,3009,2,
finder_ed54b525,ed54b525,ed54b525,benchmark-evidence,,benchmark-evidence,2260,2,
finder_30592556,30592556,30592556,benchmark-evidence,,benchmark-evidence,5144,3,
finder_e71d2ec5,e71d2ec5,e71d2ec5,benchmark-evidence,,benchmark-evidence,3770,2,
finder_c5e73433,c5e73433,c5e73433,benchmark-evidence,,benchmark-evidence,7041,4,
finder_353e3af0,353e3af0,353e3af0,benchmark-evidence,,benchmark-evidence,441,1,
finder_9cab28de,9cab28de,9cab28de,benchmark-evidence,,benchmark-evidence,1461,1,
finder_80d224df,80d224df,80d224df,benchmark-evidence,,benchmark-evidence,4209,2,
finder_43372bef,43372bef,43372bef,benchmark-evidence,,benchmark-evidence,4063,2,
finder_a13c3e28,a13c3e28,a13c3e28,benchmark-evidence,,benchmark-evidence,5449,3,
finder_08d4d817,08d4d817,08d4d817,benchmark-evidence,,benchmark-evidence,3574,2,
finder_79b085d0,79b085d0,79b085d0,benchmark-evidence,,benchmark-evidence,1332,1,
finder_09e02aa0,09e02aa0,09e02aa0,benchmark-evidence,,benchmark-evidence,1018,1,
finder_7301f1a8,7301f1a8,7301f1a8,benchmark-evidence,,benchmark-evidence,394,1,
finder_2da3d3ac,2da3d3ac,2da3d3ac,benchmark-evidence,,benchmark-evidence,745,1,
finder_60a9ab97,60a9ab97,60a9ab97,benchmark-evidence,,benchmark-evidence,296,1,
finder_16321037,16321037,16321037,benchmark-evidence,,benchmark-evidence,4661,2,
finder_f13a98ac,f13a98ac,f13a98ac,benchmark-evidence,,benchmark-evidence,2307,1,
finder_63d1f728,63d1f728,63d1f728,benchmark-evidence,,benchmark-evidence,2319,1,
finder_5da536e9,5da536e9,5da536e9,benchmark-evidence,,benchmark-evidence,405,1,
finder_b01d6145,b01d6145,b01d6145,benchmark-evidence,,benchmark-evidence,3527,2,
finder_7b29348b,7b29348b,7b29348b,benchmark-evidence,,benchmark-evidence,2766,2,
finder_81d923ce,81d923ce,81d923ce,benchmark-evidence,,benchmark-evidence,1507,1,
finder_54858e7a,54858e7a,54858e7a,benchmark-evidence,,benchmark-evidence,2698,2,
finder_8f0bcc24,8f0bcc24,8f0bcc24,benchmark-evidence,,benchmark-evidence,2660,2,
finder_7e25bc4e,7e25bc4e,7e25bc4e,benchmark-evidence,,benchmark-evidence,1377,1,
finder_504ed7e5,504ed7e5,504ed7e5,benchmark-evidence,,benchmark-evidence,1783,1,
finder_40b0c7db,40b0c7db,40b0c7db,benchmark-evidence,,benchmark-evidence,1328,1,
finder_e55b23c3,e55b23c3,e55b23c3,benchmark-evidence,,benchmark-evidence,3067,2,
finder_81277f25,81277f25,81277f25,benchmark-evidence,,benchmark-evidence,992,1,
finder_031701a5,031701a5,031701a5,benchmark-evidence,,benchmark-evidence,7622,4,
finder_4c027d8d,4c027d8d,4c027d8d,benchmark-evidence,,benchmark-evidence,2976,2,
finder_3aeadfbc,3aeadfbc,3aeadfbc,benchmark-evidence,,benchmark-evidence,9753,5,
finder_2373efc3,2373efc3,2373efc3,benchmark-evidence,,benchmark-evidence,718,1,
finder_3214f263,3214f263,3214f263,benchmark-evidence,,benchmark-evidence,4621,3,
finder_899a1e0b,899a1e0b,899a1e0b,benchmark-evidence,,benchmark-evidence,6076,3,
finder_c9c85bc0,c9c85bc0,c9c85bc0,benchmark-evidence,,benchmark-evidence,1675,1,
finder_2772ea7a,2772ea7a,2772ea7a,benchmark-evidence,,benchmark-evidence,3165,2,
finder_e6590295,e6590295,e6590295,benchmark-evidence,,benchmark-evidence,4888,3,
finder_5a4cf5af,5a4cf5af,5a4cf5af,benchmark-evidence,,benchmark-evidence,628,1,
finder_cc95fc79,cc95fc79,cc95fc79,benchmark-evidence,,benchmark-evidence,849,1,
finder_1023e5b0,1023e5b0,1023e5b0,benchmark-evidence,,benchmark-evidence,1340,1,
finder_0abb3803,0abb3803,0abb3803,benchmark-evidence,,benchmark-evidence,2713,2,
finder_70130d76,70130d76,70130d76,benchmark-evidence,,benchmark-evidence,4803,3,
finder_66b28f37,66b28f37,66b28f37,benchmark-evidence,,benchmark-evidence,9503,5,
finder_e7222eb1,e7222eb1,e7222eb1,benchmark-evidence,,benchmark-evidence,2917,2,
finder_154baa50,154baa50,154baa50,benchmark-evidence,,benchmark-evidence,6347,4,
finder_2076b8c2,2076b8c2,2076b8c2,benchmark-evidence,,benchmark-evidence,2253,1,
finder_b8b5740e,b8b5740e,b8b5740e,benchmark-evidence,,benchmark-evidence,4948,3,
finder_f16ab614,f16ab614,f16ab614,benchmark-evidence,,benchmark-evidence,8003,4,
finder_56280163,56280163,56280163,benchmark-evidence,,benchmark-evidence,1350,1,
finder_526adb51,526adb51,526adb51,benchmark-evidence,,benchmark-evidence,1846,1,
finder_853107fd,853107fd,853107fd,benchmark-evidence,,benchmark-evidence,4555,3,
finder_6151a95c,6151a95c,6151a95c,benchmark-evidence,,benchmark-evidence,367,1,
finder_7978c6df,7978c6df,7978c6df,benchmark-evidence,,benchmark-evidence,1568,1,
finder_8a63ae4f,8a63ae4f,8a63ae4f,benchmark-evidence,,benchmark-evidence,568,1,
finder_36690c43,36690c43,36690c43,benchmark-evidence,,benchmark-evidence,461,1,
finder_cb9b0a31,cb9b0a31,cb9b0a31,benchmark-evidence,,benchmark-evidence,1414,1,
finder_0458dc8a,0458dc8a,0458dc8a,benchmark-evidence,,benchmark-evidence,7958,4,
finder_296f4703,296f4703,296f4703,benchmark-evidence,,benchmark-evidence,10910,5,
finder_4f129a4b,4f129a4b,4f129a4b,benchmark-evidence,,benchmark-evidence,5605,3,
finder_273d3a81,273d3a81,273d3a81,benchmark-evidence,,benchmark-evidence,910,1,
finder_bc5c0e96,bc5c0e96,bc5c0e96,benchmark-evidence,,benchmark-evidence,3683,2,
finder_3e67415a,3e67415a,3e67415a,benchmark-evidence,,benchmark-evidence,2629,2,
finder_668b927a,668b927a,668b927a,benchmark-evidence,,benchmark-evidence,1309,1,
finder_eb8e8054,eb8e8054,eb8e8054,benchmark-evidence,,benchmark-evidence,2382,1,
finder_416d398e,416d398e,416d398e,benchmark-evidence,,benchmark-evidence,3683,2,
finder_fb995e15,fb995e15,fb995e15,benchmark-evidence,,benchmark-evidence,1762,1,
finder_1445a963,1445a963,1445a963,benchmark-evidence,,benchmark-evidence,1113,1,
finder_8dd53849,8dd53849,8dd53849,benchmark-evidence,,benchmark-evidence,2898,2,
finder_deaaaa71,deaaaa71,deaaaa71,benchmark-evidence,,benchmark-evidence,4011,2,
finder_3b3a93f9,3b3a93f9,3b3a93f9,benchmark-evidence,,benchmark-evidence,1596,1,
finder_3b5d6452,3b5d6452,3b5d6452,benchmark-evidence,,benchmark-evidence,8846,4,
finder_0a84c170,0a84c170,0a84c170,benchmark-evidence,,benchmark-evidence,4336,2,
finder_7dc64b77,7dc64b77,7dc64b77,benchmark-evidence,,benchmark-evidence,35534,18,
finder_2a44ae07,2a44ae07,2a44ae07,benchmark-evidence,,benchmark-evidence,799,1,
finder_d667f7e4,d667f7e4,d667f7e4,benchmark-evidence,,benchmark-evidence,5568,3,
finder_8ff5caa8,8ff5caa8,8ff5caa8,benchmark-evidence,,benchmark-evidence,5533,3,
finder_0a19c044,0a19c044,0a19c044,benchmark-evidence,,benchmark-evidence,1626,1,
finder_ce026622,ce026622,ce026622,benchmark-evidence,,benchmark-evidence,1162,1,
finder_4f6ef30c,4f6ef30c,4f6ef30c,benchmark-evidence,,benchmark-evidence,767,1,
finder_53ccc41c,53ccc41c,53ccc41c,benchmark-evidence,,benchmark-evidence,11974,6,
finder_ec9f6e4f,ec9f6e4f,ec9f6e4f,benchmark-evidence,,benchmark-evidence,1963,1,
finder_622c45c6,622c45c6,622c45c6,benchmark-evidence,,benchmark-evidence,176,1,
finder_96ff55d9,96ff55d9,96ff55d9,benchmark-evidence,,benchmark-evidence,1566,1,
finder_b1e82d10,b1e82d10,b1e82d10,benchmark-evidence,,benchmark-evidence,3891,2,
finder_76507368,76507368,76507368,benchmark-evidence,,benchmark-evidence,10703,5,
finder_f6300dd1,f6300dd1,f6300dd1,benchmark-evidence,,benchmark-evidence,1174,1,
finder_f545aebd,f545aebd,f545aebd,benchmark-evidence,,benchmark-evidence,13616,7,
finder_4102ff9d,4102ff9d,4102ff9d,benchmark-evidence,,benchmark-evidence,974,1,
finder_72be57ff,72be57ff,72be57ff,benchmark-evidence,,benchmark-evidence,2049,1,
finder_fedb0902,fedb0902,fedb0902,benchmark-evidence,,benchmark-evidence,10151,5,
finder_482a575a,482a575a,482a575a,benchmark-evidence,,benchmark-evidence,2871,2,
finder_71f266f1,71f266f1,71f266f1,benchmark-evidence,,benchmark-evidence,924,1,
finder_ecc08c2b,ecc08c2b,ecc08c2b,benchmark-evidence,,benchmark-evidence,1690,1,
finder_b72c5ca7,b72c5ca7,b72c5ca7,benchmark-evidence,,benchmark-evidence,684,1,
finder_f03482b9,f03482b9,f03482b9,benchmark-evidence,,benchmark-evidence,1730,1,
finder_34564139,34564139,34564139,benchmark-evidence,,benchmark-evidence,677,1,
finder_955d8f42,955d8f42,955d8f42,benchmark-evidence,,benchmark-evidence,2223,2,
finder_bb25e8e4,bb25e8e4,bb25e8e4,benchmark-evidence,,benchmark-evidence,1287,1,
finder_f3cec3e0,f3cec3e0,f3cec3e0,benchmark-evidence,,benchmark-evidence,7032,3,
finder_9d3cfe50,9d3cfe50,9d3cfe50,benchmark-evidence,,benchmark-evidence,1750,1,
finder_15cf0974,15cf0974,15cf0974,benchmark-evidence,,benchmark-evidence,12186,7,
finder_5ef0b113,5ef0b113,5ef0b113,benchmark-evidence,,benchmark-evidence,1030,1,
finder_3aee2bd7,3aee2bd7,3aee2bd7,benchmark-evidence,,benchmark-evidence,4705,3,
finder_eaf43dae,eaf43dae,eaf43dae,benchmark-evidence,,benchmark-evidence,5542,3,
finder_4ae7a11c,4ae7a11c,4ae7a11c,benchmark-evidence,,benchmark-evidence,3491,2,
finder_9534c55e,9534c55e,9534c55e,benchmark-evidence,,benchmark-evidence,1757,1,
finder_deae8df3,deae8df3,deae8df3,benchmark-evidence,,benchmark-evidence,1173,1,
finder_eb2ef460,eb2ef460,eb2ef460,benchmark-evidence,,benchmark-evidence,4705,3,
finder_5aeebe6c,5aeebe6c,5aeebe6c,benchmark-evidence,,benchmark-evidence,1450,1,
finder_7294b355,7294b355,7294b355,benchmark-evidence,,benchmark-evidence,966,1,
finder_094d5944,094d5944,094d5944,benchmark-evidence,,benchmark-evidence,24023,12,
finder_a54129a3,a54129a3,a54129a3,benchmark-evidence,,benchmark-evidence,1340,1,
finder_9764427f,9764427f,9764427f,benchmark-evidence,,benchmark-evidence,5802,3,
finder_1102fd8f,1102fd8f,1102fd8f,benchmark-evidence,,benchmark-evidence,3399,2,
finder_3b669643,3b669643,3b669643,benchmark-evidence,,benchmark-evidence,2840,2,
finder_9a66fd43,9a66fd43,9a66fd43,benchmark-evidence,,benchmark-evidence,4359,3,
finder_c8f602e1,c8f602e1,c8f602e1,benchmark-evidence,,benchmark-evidence,2425,1,
finder_59274b9d,59274b9d,59274b9d,benchmark-evidence,,benchmark-evidence,10889,6,
finder_af15034b,af15034b,af15034b,benchmark-evidence,,benchmark-evidence,1566,1,
finder_3a89d5b5,3a89d5b5,3a89d5b5,benchmark-evidence,,benchmark-evidence,2232,1,
finder_dd21ae68,dd21ae68,dd21ae68,benchmark-evidence,,benchmark-evidence,2425,1,
finder_440592a6,440592a6,440592a6,benchmark-evidence,,benchmark-evidence,3785,2,
finder_ff103f63,ff103f63,ff103f63,benchmark-evidence,,benchmark-evidence,1080,1,
finder_bd3ad2de,bd3ad2de,bd3ad2de,benchmark-evidence,,benchmark-evidence,1767,1,
finder_3fdcbf86,3fdcbf86,3fdcbf86,benchmark-evidence,,benchmark-evidence,538,1,
finder_7ea99805,7ea99805,7ea99805,benchmark-evidence,,benchmark-evidence,3424,2,
finder_6c44480d,6c44480d,6c44480d,benchmark-evidence,,benchmark-evidence,6096,3,
finder_cb8cde02,cb8cde02,cb8cde02,benchmark-evidence,,benchmark-evidence,3067,2,
finder_52bf79bf,52bf79bf,52bf79bf,benchmark-evidence,,benchmark-evidence,6027,3,
finder_0207e3fc,0207e3fc,0207e3fc,benchmark-evidence,,benchmark-evidence,437,1,
finder_b9a73704,b9a73704,b9a73704,benchmark-evidence,,benchmark-evidence,1804,1,
finder_ed426aba,ed426aba,ed426aba,benchmark-evidence,,benchmark-evidence,2802,2,
finder_4f016624,4f016624,4f016624,benchmark-evidence,,benchmark-evidence,1325,1,
finder_a1a0c98d,a1a0c98d,a1a0c98d,benchmark-evidence,,benchmark-evidence,2053,1,
finder_2869a9cd,2869a9cd,2869a9cd,benchmark-evidence,,benchmark-evidence,1402,1,
finder_9a55a405,9a55a405,9a55a405,benchmark-evidence,,benchmark-evidence,6234,3,
finder_c1dbd451,c1dbd451,c1dbd451,benchmark-evidence,,benchmark-evidence,1275,1,
finder_a13d93e7,a13d93e7,a13d93e7,benchmark-evidence,,benchmark-evidence,1543,1,
finder_079d16cc,079d16cc,079d16cc,benchmark-evidence,,benchmark-evidence,5142,3,
finder_33519081,33519081,33519081,benchmark-evidence,,benchmark-evidence,4328,3,
finder_b9d7e934,b9d7e934,b9d7e934,benchmark-evidence,,benchmark-evidence,7418,4,
finder_2284d0ac,2284d0ac,2284d0ac,benchmark-evidence,,benchmark-evidence,2263,1,
finder_cacf534e,cacf534e,cacf534e,benchmark-evidence,,benchmark-evidence,919,1,
finder_5597d7bc,5597d7bc,5597d7bc,benchmark-evidence,,benchmark-evidence,794,1,
finder_9abefd46,9abefd46,9abefd46,benchmark-evidence,,benchmark-evidence,4952,3,
finder_2ac76703,2ac76703,2ac76703,benchmark-evidence,,benchmark-evidence,355,1,
finder_4515afcf,4515afcf,4515afcf,benchmark-evidence,,benchmark-evidence,1878,1,
finder_5f92bac6,5f92bac6,5f92bac6,benchmark-evidence,,benchmark-evidence,3089,2,
